f1-Re,f1-Im,f2-Re,f2-Im,f3-Re,f3-Im,f4-Re,f4-Im,f5-Re,f5-Im,f6-Re,f6-Im,f7-Re,f7-Im,f8-Re,f8-Im,f9-Re,f9-Im,f10-Re,f10-Im,f11-Re,f11-Im,f12-Re,f12-Im,f13-Re,f13-Im,f14-Re,f14-Im,f15-Re,f15-Im,f16-Re,f16-Im,f17-Re,f17-Im,f18-Re,f18-Im,f19-Re,f19-Im,f20-Re,f20-Im,f21-Re,f21-Im,f22-Re,f22-Im,f23-Re,f23-Im,f24-Re,f24-Im,f25-Re,f25-Im,f26-Re,f26-Im,f27-Re,f27-Im,f28-Re,f28-Im,SoC,Battery,cycle
0.156895,-0.0681274,0.131623,-0.0521783,0.12089,-0.0434339,0.11057,-0.0343291,0.103118,-0.0279089,0.10005,-0.0253868,0.0920225,-0.0191535,0.088198,-0.0163478,0.0841484,-0.0135316,0.0810219,-0.0115387,0.0796761,-0.0107637,0.0759753,-0.00896131,0.0740137,-0.00820376,0.0717367,-0.00746958,0.0698292,-0.00701874,0.0689743,-0.00690025,0.0686307,-0.00688445,0.0661,-0.00691647,0.0643504,-0.0071664,0.061092,-0.00744096,0.0596146,-0.00746479,0.0585132,-0.00742791,0.0579611,-0.00738715,0.0545342,-0.00676298,0.052587,-0.00608387,0.050317,-0.00487706,0.0484333,-0.00332383,0.04761,-0.0024251,20,B10,2
0.153273,-0.0651795,0.12877,-0.0501182,0.118415,-0.0417035,0.108519,-0.0329062,0.10141,-0.0267091,0.0984884,-0.0242778,0.090843,-0.0182648,0.0872108,-0.0155694,0.0833736,-0.0128544,0.080409,-0.0109394,0.0791659,-0.0102134,0.0756924,-0.00852751,0.0738262,-0.00783401,0.071663,-0.00720944,0.0698048,-0.00684364,0.0689619,-0.00677282,0.0686086,-0.0067207,0.0660921,-0.0068797,0.0643886,-0.00713339,0.0611044,-0.0074043,0.059623,-0.00745277,0.0585069,-0.00740433,0.0580088,-0.00738268,0.0545736,-0.00679617,0.0525988,-0.00613842,0.0503313,-0.0049288,0.0483917,-0.00338651,0.0475769,-0.00247137,25,B10,2
0.149599,-0.0627673,0.125626,-0.0482485,0.115635,-0.0400564,0.106153,-0.0314912,0.0993922,-0.0254632,0.0966259,-0.0231176,0.0893964,-0.0173159,0.0859884,-0.0147324,0.0823762,-0.0121276,0.0796221,-0.0102927,0.0784542,-0.00960312,0.0752212,-0.00801836,0.0734857,-0.00741234,0.0714371,-0.0068737,0.0696664,-0.00663926,0.0688199,-0.00653726,0.068491,-0.00655961,0.0660002,-0.00675391,0.0643238,-0.00697122,0.0610855,-0.00732874,0.0596301,-0.00738616,0.05851,-0.00735953,0.0579894,-0.00733855,0.0545525,-0.00677592,0.0526086,-0.00610245,0.0503217,-0.00493157,0.0483715,-0.00339086,0.0475544,-0.00249774,30,B10,2
0.146675,-0.0609501,0.123194,-0.0468887,0.113482,-0.0388671,0.104344,-0.0304473,0.0978608,-0.0245533,0.0952289,-0.0222724,0.0883214,-0.0166195,0.0850675,-0.0141095,0.0816315,-0.011578,0.0790092,-0.00980395,0.0779103,-0.00913849,0.0748606,-0.00764262,0.0732348,-0.00708655,0.0712777,-0.00663607,0.0695614,-0.0064462,0.0687373,-0.00638796,0.0683848,-0.00639619,0.0659487,-0.00663756,0.0643154,-0.00685965,0.0610808,-0.00724772,0.0595965,-0.00733604,0.0585059,-0.00731771,0.0579876,-0.00728547,0.0545936,-0.00673988,0.0526319,-0.00610105,0.0503446,-0.00490982,0.0483999,-0.00339176,0.0475914,-0.0024835,35,B10,2
0.143721,-0.0592151,0.120638,-0.0455439,0.111202,-0.0376632,0.102399,-0.0293873,0.0962144,-0.0236112,0.0937034,-0.0213921,0.0871322,-0.015893,0.084036,-0.0134487,0.0807924,-0.011004,0.0783225,-0.00930756,0.0772791,-0.00865615,0.0744017,-0.00722804,0.0728874,-0.00674047,0.0710403,-0.00634764,0.0693782,-0.00620636,0.0686117,-0.00621938,0.0682701,-0.00624079,0.0658588,-0.00650095,0.0642352,-0.0067504,0.0610356,-0.00715929,0.059609,-0.00724804,0.0584689,-0.00725202,0.0579995,-0.00723398,0.0545919,-0.00669142,0.0526643,-0.00607445,0.0503664,-0.00489006,0.0484281,-0.003378,0.0476053,-0.00249318,40,B10,2
0.141316,-0.0576641,0.118631,-0.0444571,0.10941,-0.0367182,0.100869,-0.0285577,0.0949094,-0.0228759,0.0924988,-0.0206899,0.0861985,-0.0153171,0.083243,-0.0129479,0.0801317,-0.0105627,0.0777854,-0.00891839,0.0767999,-0.00828282,0.0740868,-0.00693102,0.0726234,-0.00646931,0.0708457,-0.00613241,0.0692385,-0.00601634,0.0684756,-0.00605592,0.0681776,-0.00609017,0.0658102,-0.00637128,0.0641961,-0.00668397,0.0610273,-0.00711095,0.0595906,-0.00720531,0.0585048,-0.00718666,0.0579987,-0.00717111,0.0546002,-0.00663119,0.052688,-0.00603648,0.0504,-0.00489132,0.0484538,-0.00336093,0.0476296,-0.00249317,45,B10,2
0.1389,-0.0572347,0.116555,-0.0438815,0.10756,-0.0360931,0.0992794,-0.0279147,0.0935399,-0.0222413,0.0912447,-0.0200805,0.0852108,-0.0147717,0.0823885,-0.0124485,0.0794336,-0.01013,0.0771934,-0.00851768,0.0762569,-0.00790774,0.0736849,-0.00661224,0.0723246,-0.00618038,0.0706446,-0.00588812,0.0690937,-0.00583669,0.0683744,-0.00588453,0.0680351,-0.00589979,0.0657076,-0.00628874,0.0641258,-0.00660104,0.0609965,-0.00703156,0.0595825,-0.00712357,0.0584643,-0.00712895,0.0579933,-0.00710573,0.0546173,-0.00661695,0.052706,-0.00601474,0.0504273,-0.00488319,0.0484891,-0.0033656,0.0476801,-0.00247907,50,B10,2
0.137222,-0.0583382,0.115032,-0.0442782,0.106178,-0.0362121,0.0980712,-0.0278032,0.0924946,-0.0220146,0.0902715,-0.0198224,0.084451,-0.014474,0.0817402,-0.012153,0.0788816,-0.00984176,0.076736,-0.00825485,0.0758414,-0.00766024,0.0733789,-0.00637957,0.0720659,-0.00596776,0.0704465,-0.00571818,0.068976,-0.00570723,0.0682379,-0.0057676,0.0679367,-0.00580413,0.0656354,-0.00620144,0.0640528,-0.00653696,0.0609559,-0.0069692,0.0595467,-0.00707727,0.0584761,-0.00706328,0.0579711,-0.00706132,0.0546102,-0.00660284,0.0527192,-0.00599586,0.0504408,-0.00486725,0.0485072,-0.00335835,0.047688,-0.00246072,55,B10,2
0.173107,-0.0839442,0.144105,-0.0626777,0.131616,-0.0519174,0.119472,-0.0410565,0.110569,-0.0334524,0.106867,-0.0304468,0.097205,-0.023114,0.0925601,-0.0198349,0.0875606,-0.0165401,0.0836206,-0.0141862,0.0819324,-0.0132433,0.0772169,-0.0108592,0.0748047,-0.00970163,0.0721902,-0.00848369,0.0701355,-0.00768126,0.0692381,-0.00742217,0.0688801,-0.00739335,0.0662985,-0.00724676,0.0645751,-0.00734747,0.0612387,-0.00758005,0.0597255,-0.0075704,0.0585724,-0.0074707,0.0580875,-0.0074412,0.0546321,-0.0067471,0.0527257,-0.0060102,0.0505284,-0.00474924,0.0486677,-0.00320477,0.0478834,-0.00232099,5,B10,2
0.137953,-0.0656928,0.114882,-0.0483643,0.105808,-0.0390386,0.0975516,-0.0295214,0.0919097,-0.023075,0.0896813,-0.0206464,0.0838604,-0.0148271,0.0811681,-0.0123462,0.0783522,-0.00990572,0.0762584,-0.00824995,0.0753774,-0.00763708,0.0729748,-0.00629077,0.071694,-0.00585768,0.0701415,-0.00558872,0.0687031,-0.00558019,0.0679948,-0.00566448,0.0676835,-0.00566631,0.0654383,-0.00608129,0.0638951,-0.00640596,0.060841,-0.00686587,0.0594426,-0.00695028,0.0583742,-0.00699064,0.0578737,-0.00698031,0.0545987,-0.00654885,0.0526764,-0.00594875,0.0504204,-0.00483412,0.0484798,-0.00334577,0.0476508,-0.0024694,60,B10,2
0.137605,-0.0665456,0.114181,-0.0482195,0.105061,-0.0387088,0.0968517,-0.0292018,0.0912669,-0.0227905,0.0890487,-0.0203702,0.0833222,-0.0146248,0.0806497,-0.0121659,0.0778821,-0.00976184,0.0758006,-0.00811487,0.0749452,-0.00750576,0.0725827,-0.00617917,0.0713538,-0.00575188,0.0698254,-0.00549082,0.0684265,-0.00548234,0.0677299,-0.00553062,0.0674174,-0.00554446,0.0652134,-0.00596489,0.0636858,-0.00630839,0.0606776,-0.00676392,0.0593236,-0.00687281,0.0582942,-0.00689775,0.0577976,-0.0068917,0.0545274,-0.00646289,0.0526491,-0.00589322,0.0503778,-0.00480936,0.048449,-0.00333057,0.0476248,-0.00244346,65,B10,2
0.134687,-0.0618733,0.111873,-0.0454698,0.103092,-0.0366265,0.0952399,-0.0276638,0.089931,-0.0216129,0.0878264,-0.0193306,0.0823819,-0.0138822,0.0798513,-0.011561,0.0772219,-0.00928526,0.0752322,-0.00772647,0.0744178,-0.00714012,0.0721646,-0.00587367,0.0710059,-0.00550202,0.0695511,-0.00525713,0.0681942,-0.00526308,0.0675361,-0.0053558,0.0672538,-0.00540381,0.0650935,-0.00583568,0.063583,-0.00619117,0.0606477,-0.00669294,0.0592896,-0.00681467,0.0582425,-0.00682884,0.0577617,-0.00681606,0.0544878,-0.00645721,0.0526108,-0.0058926,0.0503463,-0.00480495,0.0484129,-0.00333021,0.0475747,-0.00244967,70,B10,2
0.131997,-0.0588455,0.109737,-0.0435303,0.101239,-0.0351017,0.0936862,-0.0264872,0.0886097,-0.0206591,0.0866071,-0.0184723,0.0814241,-0.0132534,0.0790252,-0.0110306,0.0765082,-0.0088552,0.0746219,-0.00735992,0.0738462,-0.00680867,0.0717153,-0.00561116,0.0705938,-0.00523931,0.0692211,-0.00503684,0.0679403,-0.00511467,0.0672917,-0.00517233,0.0669937,-0.00520858,0.0649226,-0.00574731,0.0634977,-0.00602345,0.0605513,-0.00659715,0.0592232,-0.00671937,0.0581957,-0.00673368,0.05773,-0.0067364,0.0544782,-0.00639475,0.0526001,-0.00586107,0.0503271,-0.00480432,0.0483714,-0.00333752,0.0475423,-0.00245512,75,B10,2
0.129304,-0.0562373,0.107673,-0.0416781,0.0994481,-0.0335562,0.0922031,-0.0252606,0.0873746,-0.0196573,0.0854703,-0.0175496,0.0805811,-0.0125641,0.0783118,-0.0104573,0.0759435,-0.00840244,0.0741562,-0.00698612,0.0734099,-0.00645905,0.0713986,-0.00534793,0.0703474,-0.00500203,0.0690361,-0.00482408,0.0677963,-0.00489097,0.0671868,-0.00500128,0.0669246,-0.00506727,0.0648824,-0.00561193,0.0634345,-0.00594522,0.0605456,-0.0065401,0.0592228,-0.00667537,0.0582118,-0.00670729,0.0577605,-0.00673278,0.0545307,-0.00638203,0.0526128,-0.00587407,0.0503389,-0.00484123,0.048378,-0.0033676,0.0475305,-0.00248237,80,B10,2
0.125224,-0.0528625,0.104691,-0.0394975,0.0969532,-0.0318418,0.0901643,-0.0239296,0.0856751,-0.0185824,0.0839196,-0.0165797,0.0793749,-0.0118383,0.0772562,-0.00983815,0.0750428,-0.007908,0.0733718,-0.00658677,0.0726719,-0.00608902,0.0707748,-0.00502995,0.0697841,-0.00471328,0.0685745,-0.00458017,0.0674002,-0.00467956,0.0668305,-0.00477921,0.0665857,-0.00485701,0.0645925,-0.00539718,0.0631819,-0.00583406,0.0603994,-0.00639141,0.0590811,-0.00652761,0.0580755,-0.00660676,0.0576194,-0.00661894,0.0544526,-0.00630044,0.0525819,-0.00583477,0.0502941,-0.00479225,0.0483429,-0.00334855,0.0474961,-0.00247081,85,B10,2
0.121589,-0.0502706,0.101952,-0.0374665,0.0945472,-0.0301035,0.088122,-0.0225063,0.0839168,-0.0173741,0.0822985,-0.0154687,0.0781173,-0.0109826,0.076163,-0.00910954,0.0741356,-0.00732359,0.0725838,-0.00608849,0.0719524,-0.00565142,0.0701991,-0.00468969,0.0692657,-0.00439318,0.0681403,-0.00428949,0.0670502,-0.00441945,0.0665026,-0.00455666,0.0662462,-0.00460645,0.0643774,-0.00521263,0.0630532,-0.00562737,0.0603029,-0.00625283,0.0590167,-0.00642197,0.0580258,-0.00649527,0.0575883,-0.00650996,0.0544232,-0.00624008,0.0525495,-0.00578004,0.0502784,-0.00478651,0.048297,-0.00334541,0.047465,-0.00248532,90,B10,2
0.118469,-0.0515934,0.099611,-0.0375085,0.0926272,-0.0298283,0.0866125,-0.0220343,0.0826957,-0.016839,0.0811861,-0.0149259,0.0773138,-0.0104595,0.0755297,-0.00862583,0.0736546,-0.00689462,0.072223,-0.00574198,0.0716297,-0.00531243,0.0699979,-0.00442893,0.0691365,-0.00417678,0.0680609,-0.00410964,0.0670315,-0.00424805,0.0665021,-0.0044222,0.0662796,-0.00448186,0.0644569,-0.00513355,0.0631202,-0.00560704,0.060372,-0.00622565,0.0591151,-0.00641804,0.0581039,-0.00649108,0.0576466,-0.0064895,0.0544868,-0.00628392,0.0525868,-0.00582688,0.0503144,-0.004824,0.0483334,-0.00340104,0.0474545,-0.00252068,95,B10,2
0.362642,-0.88297,0.226565,-0.531575,0.176795,-0.392953,0.135749,-0.261185,0.11197,-0.181612,0.103983,-0.150931,0.0872273,-0.0841706,0.0810009,-0.0604487,0.0753117,-0.0402906,0.0714524,-0.0281949,0.0699358,-0.0239604,0.0661862,-0.0148322,0.0645342,-0.0115056,0.0628426,-0.00869066,0.0615852,-0.00722518,0.060976,-0.00676023,0.0607471,-0.00667452,0.0588101,-0.00636896,0.0573557,-0.00649049,0.0545144,-0.00668452,0.0532452,-0.00674375,0.0522196,-0.0067204,0.0517514,-0.00673129,0.0485484,-0.00628911,0.0466539,-0.00568448,0.0443666,-0.00444785,0.0424264,-0.00272145,0.0416157,-0.00167557,100,B11,1
0.15923,-0.0764424,0.132128,-0.057476,0.12052,-0.0476082,0.109315,-0.0375539,0.101181,-0.0304971,0.0978219,-0.0277146,0.0890677,-0.0208319,0.0849118,-0.0177351,0.0805136,-0.0146031,0.077129,-0.012366,0.0756924,-0.0114816,0.0717472,-0.00932944,0.0697326,-0.00836036,0.0674817,-0.00737267,0.0656885,-0.00672476,0.0649055,-0.00653733,0.0645703,-0.00644548,0.0623138,-0.00634738,0.0608031,-0.00647882,0.0578648,-0.00672805,0.0565376,-0.00677144,0.0555126,-0.00672209,0.055059,-0.00669803,0.0518715,-0.00616841,0.0500191,-0.00553147,0.0478667,-0.00428069,0.046058,-0.00265417,0.0452767,-0.00169241,10,B11,1
0.155347,-0.0711896,0.129354,-0.0544251,0.118174,-0.0453337,0.107396,-0.0358714,0.0995738,-0.0291597,0.0963607,-0.0265316,0.0879508,-0.0199478,0.0839669,-0.0169786,0.0797658,-0.0139536,0.0765377,-0.0117991,0.0751713,-0.010948,0.071437,-0.00889717,0.0695215,-0.00800666,0.0673549,-0.0071241,0.0655948,-0.00655478,0.064827,-0.0064081,0.0644946,-0.00634186,0.0622524,-0.00631326,0.0607316,-0.00648318,0.0578295,-0.00668282,0.0564994,-0.00673818,0.0554954,-0.00672245,0.0550065,-0.00667677,0.0518619,-0.00617219,0.0500115,-0.00552919,0.0478366,-0.0043133,0.0459904,-0.00268408,0.045201,-0.00169455,15,B11,1
0.151292,-0.0686725,0.125929,-0.052202,0.115203,-0.0433016,0.104943,-0.0341218,0.0975513,-0.0276669,0.0945104,-0.0251295,0.0865931,-0.0188556,0.0828401,-0.0160071,0.078907,-0.0131271,0.0758942,-0.0110738,0.0746359,-0.0102834,0.071166,-0.00838777,0.0693692,-0.00759771,0.0672971,-0.00684047,0.0655988,-0.00635966,0.0648365,-0.00621926,0.0645389,-0.0062214,0.062288,-0.00624498,0.0607571,-0.00639816,0.0578525,-0.00668312,0.0565331,-0.00673721,0.0555096,-0.00673645,0.0550324,-0.00670551,0.0518799,-0.00623814,0.0499961,-0.0055948,0.0477997,-0.00437725,0.0459202,-0.00275089,0.045133,-0.0017506,20,B11,1
0.147987,-0.0648013,0.123552,-0.0498933,0.1132,-0.0415395,0.103303,-0.0327874,0.0961838,-0.0265964,0.0932661,-0.0241607,0.0856335,-0.0180999,0.0820479,-0.0153637,0.0782662,-0.0125809,0.0753931,-0.0106025,0.0741997,-0.00984489,0.0708923,-0.00803983,0.0691904,-0.00731504,0.0672146,-0.00662918,0.0655637,-0.00622993,0.0648001,-0.00610003,0.0644819,-0.00606592,0.0622799,-0.00612953,0.0607899,-0.0063199,0.0578635,-0.00665873,0.0565247,-0.00670175,0.0555296,-0.00670057,0.0550468,-0.00668508,0.0518582,-0.00621668,0.0500021,-0.00561103,0.0477966,-0.00439426,0.045914,-0.0027535,0.0451212,-0.001783,25,B11,1
0.144644,-0.0625134,0.120733,-0.0481129,0.110715,-0.0399794,0.101221,-0.03144,0.0944462,-0.0254264,0.0916682,-0.0230765,0.0844225,-0.0172305,0.0810265,-0.0145963,0.0774609,-0.0119187,0.0747679,-0.0100209,0.0736359,-0.00928951,0.0705519,-0.00760219,0.0689411,-0.00691983,0.0670691,-0.00633596,0.0654674,-0.00600046,0.0647402,-0.0059312,0.0644369,-0.00592578,0.0622403,-0.00606883,0.0607916,-0.00623278,0.0578701,-0.00659288,0.0565392,-0.00665477,0.0555407,-0.00670652,0.0550924,-0.00668079,0.0519149,-0.00623396,0.0500271,-0.00560889,0.0477998,-0.0044296,0.0459126,-0.00277961,0.0451041,-0.00182117,30,B11,1
0.14202,-0.0607523,0.118588,-0.0467804,0.10885,-0.0388187,0.0996671,-0.0304565,0.0931447,-0.0245745,0.0904817,-0.0222896,0.0835376,-0.0165829,0.0802826,-0.0140324,0.0768694,-0.0114297,0.0742993,-0.00959374,0.0732269,-0.00889025,0.07031,-0.00728211,0.0687856,-0.00666196,0.0669733,-0.0061095,0.0654144,-0.00583979,0.0647132,-0.00579292,0.0643993,-0.00578147,0.0622497,-0.00598512,0.0607926,-0.00619007,0.0579065,-0.00655573,0.0565776,-0.00663077,0.0555777,-0.00665738,0.0551268,-0.00664595,0.0519435,-0.00619234,0.0500636,-0.00559146,0.0478446,-0.00441979,0.0459554,-0.00279275,0.0451315,-0.00182588,35,B11,1
0.139387,-0.0590387,0.116372,-0.0454661,0.106901,-0.0376432,0.0980343,-0.0294425,0.0917748,-0.0236871,0.0892262,-0.0214595,0.0825835,-0.0159269,0.0794737,-0.0134392,0.0762279,-0.0109278,0.0737959,-0.00915058,0.0727792,-0.00846943,0.0700187,-0.00693623,0.0685706,-0.00636589,0.0668692,-0.00591006,0.0653701,-0.00570042,0.0646653,-0.00564568,0.0643723,-0.00567177,0.0622544,-0.0058613,0.060801,-0.00612196,0.0579315,-0.00651278,0.0566172,-0.00660545,0.0556146,-0.00661946,0.0551303,-0.00657468,0.0519815,-0.00617334,0.050116,-0.0055943,0.0478908,-0.0044102,0.045991,-0.0027741,0.0451751,-0.00182327,40,B11,1
0.137513,-0.0575943,0.114829,-0.0444391,0.105546,-0.0367633,0.0969027,-0.0286827,0.0908362,-0.0230359,0.0883671,-0.0208468,0.0819528,-0.0154275,0.0789566,-0.0130029,0.0758278,-0.0105515,0.073491,-0.00882032,0.0725103,-0.00815791,0.0698671,-0.00667388,0.0684897,-0.00613103,0.066852,-0.00573256,0.0653942,-0.00558267,0.0647194,-0.00556396,0.0644114,-0.00554762,0.0622859,-0.00580695,0.0608606,-0.00608562,0.0579803,-0.00651256,0.0566769,-0.00662314,0.0556898,-0.00660697,0.0552339,-0.006605,0.0520453,-0.00618828,0.0501881,-0.00560764,0.0479408,-0.00443805,0.046044,-0.00279733,0.0452516,-0.00182125,45,B11,1
0.137175,-0.0579503,0.114459,-0.044375,0.105228,-0.036552,0.0966944,-0.0284115,0.0907235,-0.0227403,0.0882947,-0.0205468,0.0820138,-0.0151513,0.0790848,-0.0127314,0.0760417,-0.0103093,0.073765,-0.00860264,0.0728258,-0.00796297,0.0702709,-0.00653953,0.0689379,-0.00602951,0.0673415,-0.00566796,0.0658935,-0.00555251,0.0651825,-0.00554357,0.0649171,-0.00555424,0.062785,-0.00583446,0.0612629,-0.00618732,0.0583337,-0.0066406,0.05701,-0.00672645,0.0559997,-0.00676395,0.0555242,-0.00674443,0.052254,-0.006313,0.0503741,-0.00571495,0.0481211,-0.00452513,0.0461716,-0.00288343,0.0453733,-0.00189261,50,B11,1
0.13566,-0.0588643,0.113298,-0.0447347,0.104313,-0.0367169,0.0959981,-0.0283722,0.0902004,-0.0226017,0.0878598,-0.0203987,0.0817393,-0.0149288,0.0788931,-0.0125182,0.0759407,-0.0101001,0.0737491,-0.00841845,0.0728333,-0.00777493,0.0703536,-0.00636631,0.0690549,-0.00589235,0.0674913,-0.00554552,0.066076,-0.00545869,0.065417,-0.00552567,0.0651169,-0.00554536,0.0629479,-0.00588772,0.0614845,-0.00627829,0.0585311,-0.00668499,0.0571602,-0.00678697,0.056119,-0.00680212,0.0556394,-0.0067893,0.0523822,-0.00638842,0.0504646,-0.005774,0.0481864,-0.00455952,0.046259,-0.00291808,0.0454251,-0.00193639,55,B11,1
0.164877,-0.0772057,0.136667,-0.0590679,0.124432,-0.0493511,0.112522,-0.0392796,0.103814,-0.0320898,0.100221,-0.0292202,0.0908465,-0.0221122,0.0863945,-0.0188763,0.0816633,-0.0156008,0.0780047,-0.0132339,0.0764428,-0.0122865,0.0721592,-0.00992313,0.0700272,-0.00885231,0.0676587,-0.00770261,0.065808,-0.00692279,0.0650168,-0.00670833,0.0646772,-0.00660316,0.0623973,-0.00643215,0.060872,-0.006587,0.0579176,-0.00677404,0.0565661,-0.0068089,0.0555723,-0.0067664,0.0550783,-0.00671703,0.0518993,-0.00614859,0.0500947,-0.00549492,0.0479451,-0.00424529,0.0461456,-0.00259712,0.0453793,-0.00164005,5,B11,1
0.13618,-0.0652571,0.11313,-0.0482353,0.10398,-0.0391109,0.0955545,-0.0297986,0.0897181,-0.0234469,0.0873736,-0.0210295,0.0813136,-0.0151721,0.0784998,-0.0126304,0.0756074,-0.0101077,0.0734352,-0.00836199,0.0725528,-0.0077163,0.0701334,-0.00627552,0.0688785,-0.0057972,0.0673661,-0.00548437,0.0659817,-0.00540347,0.065328,-0.00545877,0.0650091,-0.00546413,0.0628918,-0.00584076,0.0614189,-0.00616288,0.0584767,-0.0066425,0.0571378,-0.00674094,0.0561076,-0.00676499,0.0556139,-0.00674152,0.0523447,-0.00633675,0.0504771,-0.00575368,0.0481848,-0.00456546,0.0462585,-0.0029215,0.0454292,-0.00195006,60,B11,1
0.136213,-0.0673327,0.112782,-0.0488509,0.103586,-0.0393371,0.0951735,-0.0298365,0.0893778,-0.023411,0.0870628,-0.0209844,0.0810472,-0.0150937,0.0782722,-0.012548,0.075397,-0.0100348,0.0732652,-0.00829667,0.07239,-0.00766212,0.0699898,-0.00621333,0.0687648,-0.00573691,0.0672614,-0.00542486,0.065902,-0.00534813,0.0652285,-0.0053817,0.0649454,-0.00542874,0.0628298,-0.00582345,0.0613668,-0.00613942,0.058462,-0.00659137,0.0571297,-0.00669659,0.0560882,-0.00673296,0.0556213,-0.00675264,0.052372,-0.00635498,0.0504482,-0.00575557,0.0481758,-0.00456235,0.0462435,-0.00294463,0.0453956,-0.00195162,65,B11,1
0.133355,-0.0628607,0.110487,-0.0461307,0.101607,-0.0372454,0.0935596,-0.0282785,0.0880516,-0.022198,0.085852,-0.0198985,0.0801474,-0.0143344,0.0775088,-0.0119223,0.0747785,-0.00954152,0.0727515,-0.00790727,0.0719055,-0.00728563,0.0696438,-0.00594777,0.0684605,-0.0054904,0.0670246,-0.00520518,0.0656992,-0.0051747,0.0650892,-0.00523261,0.0647949,-0.00527658,0.0627451,-0.0057212,0.0612796,-0.00600466,0.0583828,-0.00653547,0.0570622,-0.0066632,0.0560541,-0.0067114,0.0555603,-0.0067251,0.052317,-0.00632523,0.0504135,-0.00575252,0.048135,-0.0045614,0.0461562,-0.00293524,0.0453495,-0.00194263,70,B11,1
0.130503,-0.0598658,0.108257,-0.0442125,0.0997035,-0.0357223,0.0919978,-0.0270943,0.0867458,-0.0212355,0.0846652,-0.0190183,0.0792469,-0.0136832,0.0767343,-0.0113786,0.0741428,-0.00911406,0.072201,-0.00754717,0.0713897,-0.00694779,0.0692426,-0.00568493,0.0681187,-0.00526783,0.0667499,-0.00500852,0.065468,-0.00500109,0.0648578,-0.00508469,0.0645889,-0.00513448,0.062581,-0.00556939,0.0611251,-0.00599867,0.0583194,-0.00646061,0.0569633,-0.00658647,0.0559789,-0.00664806,0.0555148,-0.00666258,0.0522619,-0.0063126,0.050376,-0.0057462,0.0480814,-0.00456771,0.0461211,-0.0029349,0.0452866,-0.00195809,75,B11,1
0.126995,-0.0567799,0.105489,-0.0420551,0.0972699,-0.033923,0.0899518,-0.0256568,0.0850129,-0.0200528,0.0830603,-0.0179528,0.0779887,-0.0128762,0.0756365,-0.0107068,0.0731993,-0.00856471,0.0713813,-0.0071022,0.0706385,-0.00656005,0.0685996,-0.00535695,0.0675337,-0.00496148,0.0662564,-0.00476583,0.0650632,-0.00478449,0.0644633,-0.00487876,0.0642078,-0.00491653,0.0622797,-0.00543283,0.0608851,-0.0057735,0.0580995,-0.00632975,0.0568204,-0.006464,0.0558044,-0.00651846,0.0553436,-0.00651958,0.0521837,-0.00622968,0.0502739,-0.00566539,0.0479925,-0.00453739,0.0460511,-0.00291077,0.0451943,-0.00195444,80,B11,1
0.124113,-0.0539627,0.103319,-0.0401348,0.0954031,-0.032372,0.0884114,-0.0244236,0.0837439,-0.0190417,0.0818871,-0.0170203,0.0771173,-0.012184,0.0749078,-0.0101249,0.0726172,-0.00811242,0.0708977,-0.00671831,0.070189,-0.0062133,0.0682601,-0.00510673,0.0672526,-0.00474374,0.066035,-0.00456185,0.0648913,-0.00462886,0.0643077,-0.0047267,0.0640582,-0.00477632,0.0621479,-0.00527868,0.0608191,-0.00570216,0.0580531,-0.00628066,0.056769,-0.00640029,0.0557885,-0.00646867,0.0553186,-0.00652977,0.0521197,-0.00617303,0.050251,-0.00566887,0.0479596,-0.00455115,0.0459965,-0.00291994,0.045149,-0.00196645,85,B11,1
0.120845,-0.0515273,0.100958,-0.0382779,0.0934455,-0.030806,0.0868632,-0.0231284,0.0824952,-0.0179468,0.0807879,-0.0160026,0.0763883,-0.0114057,0.0743429,-0.0094609,0.0722233,-0.00758408,0.0706191,-0.00631003,0.0699603,-0.00583188,0.0681477,-0.00482136,0.0671997,-0.00450604,0.0660325,-0.00438164,0.0649291,-0.00448788,0.0643859,-0.00460878,0.0641534,-0.00465204,0.0622555,-0.00526514,0.0609202,-0.00566109,0.0581344,-0.00627242,0.0568511,-0.00643913,0.0558496,-0.00651228,0.0553882,-0.00653044,0.0522186,-0.00624624,0.0502936,-0.00572401,0.0479776,-0.00460811,0.045969,-0.00299224,0.0451406,-0.00201473,90,B11,1
0.117948,-0.0519927,0.0988379,-0.0379556,0.091722,-0.0302917,0.0855334,-0.0225202,0.0814528,-0.0173047,0.0798679,-0.0153728,0.0757891,-0.0108332,0.0739145,-0.00895979,0.0719412,-0.00714446,0.0704603,-0.00594712,0.0698345,-0.00549814,0.0681437,-0.00457368,0.067248,-0.00432458,0.0661303,-0.0042253,0.0650773,-0.00439994,0.064539,-0.0045127,0.0642904,-0.00455772,0.0624432,-0.0051965,0.0610697,-0.00565085,0.0582748,-0.00632194,0.0569883,-0.0065012,0.0559824,-0.00657586,0.055508,-0.00659671,0.0522824,-0.00631601,0.0503292,-0.00580963,0.0480063,-0.00468999,0.0459823,-0.00304001,0.0451281,-0.00205904,95,B11,1
